1213,736
1158,890
626,303
98,10
878,268
1208,143
112,400
865,894
1218,179
1089,418
535,886
726,515
1263,786
589,270
80,518
288,322
1101,483
989,308
1002,707
467,18
1036,364
552,591
445,280
912,40
1268,761
984,47
883,574
815,784
719,236
865,166
836,581
656,735
228,264
23,466
1099,515
1284,665
432,268
195,493
1001,308
430,222
1294,537
427,646
574,381
1116,829
1143,808
950,578
293,579
28,751
169,341
326,159
257,721
773,670
1231,556
306,436
454,520
1267,522
85,309
1273,358
1019,208
870,504
647,175
408,544
1310,386
912,854
512,10
674,770
273,742
626,584
112,10
736,420
1198,884
214,620
139,751
448,782
771,646
709,796
755,460
179,838
360,578
274,364
656,401
810,61
194,310
584,515
773,238
184,241
932,661
105,333
1096,838
959,838
252,341
1237,338
112,884
746,812
735,556
45,75
815,838
654,719
1225,309
1226,892
453,465
783,520
987,446
348,458
976,175
487,392
1307,558
1279,882
145,509
909,444
1310,389
626,527
356,527
363,774
142,130
246,581
1064,581
925,837
166,842
529,877
124,341
709,546
651,490
372,16
537,614
1004,213
1198,661
1240,40
701,504
1103,120
638,462
857,351
269,794
1099,122
624,360
1284,217
902,26
102,672
691,208
850,287
1083,698
636,770
475,539
1280,735
495,712
1273,655
217,854
1109,687
345,565
939,43
902,203
803,241
35,838
169,624
206,236
413,718
617,599
729,786
372,430
467,242
771,324
924,268
574,854
167,502
141,738
166,52
659,336
1240,123
672,462
902,581
883,320
37,655
209,0
897,875
823,630
1074,264
385,794
1131,838
1151,504
1294,357
1260,396
1228,768
209,57
1225,360
1111,710
333,586
996,371
954,140
790,367
843,348
1058,877
252,509
181,385
1218,267
1123,428
191,98
1039,372
214,504
274,260
359,751
1109,753
659,359
10,674
835,56
730,490
378,1
0,539
35,182
276,661
469,626
1061,533
783,432
656,847
281,707
187,428
1275,568
716,143
938,878
663,117
738,254
954,86
467,796
966,761
405,311
209,651
38,98
1233,824
430,837
1290,841
865,280
1123,18
985,170
182,859
1164,245
656,607
979,784
634,10
460,829
768,172
1126,317
1000,805
1198,830
629,536
208,542
1193,747
328,60
1123,751
1004,10
1056,571
254,571
1086,57
192,815
1287,204
1012,754
838,411
1225,361
380,310
616,117
621,243
1165,509
706,781
564,530
905,311
162,763
354,889
975,103
10,226
326,847
184,317
1261,143
1310,65
310,462
1208,672
402,17
85,361
129,847
1020,486
16,462
618,856
440,102
686,381
925,794
453,65
1287,639
180,656
507,91
460,65
893,271
344,581
609,208
246,432
